file_path,emotion
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_01\03-01-05-01-01-02-01.wav,angry
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_13\03-01-05-02-02-02-13.wav,angry
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\kannada_emotion\11-05-03.wav,angry
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_08\03-01-05-02-01-01-08.wav,angry
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\kannada_emotion\04-01-02.wav,neutral
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\kannada_emotion\12-05-04.wav,angry
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_11\03-01-05-02-01-02-11.wav,angry
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_23\03-01-04-01-01-02-23.wav,sad
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_10\03-01-04-02-02-02-10.wav,sad
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_22\03-01-04-01-01-02-22.wav,sad
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_04\03-01-05-01-02-01-04.wav,angry
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\kannada_emotion\01-03-02.wav,happy
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\kannada_emotion\09-05-02.wav,angry
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_03\03-01-04-01-02-02-03.wav,sad
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_10\03-01-03-01-02-01-10.wav,happy
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\kannada_emotion\13-04-03.wav,sad
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_13\03-01-06-02-02-01-13.wav,fear
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_04\03-01-04-01-01-02-04.wav,sad
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\kannada_emotion\07-01-01.wav,neutral
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\kannada_emotion\08-05-04.wav,angry
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\kannada_emotion\09-06-03.wav,fear
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_24\03-01-06-02-01-01-24.wav,fear
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\kannada_emotion\09-05-05.wav,angry
